loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,revol_bal,total_acc,actual_default,default_probability,risk_score,risk_band,decision
20400.0,7.97,120000.0,36.53,0.0,8991.0,28.0,1,0.175,17.5,Low Risk,Approve
18000.0,10.16,61000.0,25.95,0.0,35518.0,29.0,0,0.1,10.0,Low Risk,Approve
8000.0,10.99,49400.0,32.9,0.0,15140.0,45.0,1,0.13,13.0,Low Risk,Approve
3600.0,11.99,67000.0,9.22,0.0,12403.0,14.0,0,0.22,22.0,Medium Risk,Manual Review
14375.0,16.49,36000.0,24.97,0.0,6967.0,29.0,1,0.23,23.0,Medium Risk,Manual Review
13300.0,11.99,37000.0,15.21,0.0,15969.0,22.0,0,0.12,12.0,Low Risk,Approve
5000.0,9.17,60000.0,27.44,0.0,3926.0,31.0,0,0.1,10.0,Low Risk,Approve
5000.0,12.69,95000.0,16.04,3.0,10511.0,17.0,0,0.19,19.0,Low Risk,Approve
10500.0,11.99,118000.0,11.55,0.0,16756.0,20.0,0,0.13,13.0,Low Risk,Approve
24000.0,12.69,103000.0,5.2,0.0,9557.0,24.0,0,0.26,26.0,Medium Risk,Manual Review
8000.0,7.39,65000.0,26.01,0.0,22738.0,29.0,0,0.095,9.5,Low Risk,Approve
15000.0,12.69,85000.0,9.23,0.0,6387.0,16.0,0,0.21,21.0,Medium Risk,Manual Review
8000.0,9.99,55000.0,23.43,0.0,17298.0,18.0,0,0.28,28.0,Medium Risk,Manual Review
7000.0,17.56,45000.0,22.85,0.0,7437.0,17.0,1,0.205,20.5,Medium Risk,Manual Review
3000.0,9.17,32000.0,30.08,0.0,7338.0,24.0,0,0.255,25.5,Medium Risk,Manual Review
15000.0,9.44,35000.0,28.91,0.0,8003.0,17.0,0,0.175,17.5,Low Risk,Approve
10000.0,9.99,84000.0,18.83,0.0,8246.0,32.0,0,0.07,7.0,Low Risk,Approve
4000.0,14.49,52000.0,20.49,0.0,3402.0,29.0,0,0.24,24.0,Medium Risk,Manual Review
8000.0,10.75,38500.0,21.91,1.0,7832.0,18.0,0,0.165,16.5,Low Risk,Approve
9000.0,10.91,80000.0,17.17,0.0,7570.0,16.0,0,0.175,17.5,Low Risk,Approve
25000.0,18.99,87550.0,16.64,0.0,24308.0,21.0,1,0.41,41.0,Medium Risk,Manual Review
17400.0,13.99,61300.0,20.52,0.0,17600.0,21.0,1,0.265,26.5,Medium Risk,Manual Review
12000.0,6.91,84000.0,16.36,0.0,56706.0,52.0,0,0.19,19.0,Low Risk,Approve
12000.0,15.05,90000.0,7.44,3.0,37101.0,23.0,0,0.17,17.0,Low Risk,Approve
1000.0,11.06,20000.0,1.5,0.0,797.0,3.0,0,0.235,23.5,Medium Risk,Manual Review
8000.0,11.99,52000.0,16.89,0.0,35723.0,24.0,0,0.115,11.5,Low Risk,Approve
16000.0,19.99,128000.0,13.96,5.0,71867.0,43.0,0,0.165,16.5,Low Risk,Approve
25000.0,16.99,116901.0,15.65,1.0,3688.0,16.0,1,0.25,25.0,Medium Risk,Manual Review
6000.0,7.9,22000.0,12.38,0.0,7657.0,15.0,0,0.185,18.5,Low Risk,Approve
14400.0,8.9,48000.0,25.38,0.0,20060.0,28.0,0,0.13,13.0,Low Risk,Approve
10000.0,10.99,48000.0,8.13,0.0,10633.0,29.0,0,0.055,5.5,Low Risk,Approve
18000.0,15.31,90000.0,17.01,0.0,13118.0,33.0,0,0.17,17.0,Low Risk,Approve
10000.0,15.05,31500.0,30.48,0.0,19400.0,18.0,0,0.325,32.5,Medium Risk,Manual Review
25000.0,7.99,90000.0,22.51,0.0,2965.0,24.0,0,0.105,10.5,Low Risk,Approve
10000.0,11.55,38000.0,7.11,0.0,6399.0,13.0,0,0.125,12.5,Low Risk,Approve
21000.0,16.99,260000.0,19.19,0.0,61723.0,25.0,0,0.255,25.5,Medium Risk,Manual Review
8000.0,8.18,65000.0,3.51,0.0,5551.0,33.0,0,0.08,8.0,Low Risk,Approve
8000.0,14.99,75000.0,23.01,1.0,11328.0,53.0,0,0.14,14.0,Low Risk,Approve
17600.0,12.99,53000.0,12.21,0.0,19806.0,16.0,0,0.18,18.0,Low Risk,Approve
10000.0,7.24,45000.0,16.59,0.0,14564.0,18.0,0,0.075,7.5,Low Risk,Approve
12000.0,8.99,94482.0,21.68,0.0,10532.0,26.0,0,0.125,12.5,Low Risk,Approve
2000.0,16.45,45000.0,24.32,0.0,14948.0,36.0,0,0.3,30.0,Medium Risk,Manual Review
1500.0,13.33,40000.0,7.5,0.0,2885.0,20.0,1,0.155,15.5,Low Risk,Approve
20000.0,16.29,55000.0,25.25,0.0,10010.0,35.0,1,0.235,23.5,Medium Risk,Manual Review
10000.0,10.75,55000.0,2.31,0.0,6417.0,16.0,0,0.1,10.0,Low Risk,Approve
8000.0,6.03,55000.0,4.52,0.0,6669.0,8.0,0,0.06,6.0,Low Risk,Approve
5000.0,9.99,115000.0,16.35,0.0,20675.0,17.0,0,0.12,12.0,Low Risk,Approve
8700.0,9.99,65000.0,16.86,0.0,8872.0,15.0,0,0.095,9.5,Low Risk,Approve
11200.0,14.08,108500.0,21.91,0.0,9808.0,28.0,1,0.19,19.0,Low Risk,Approve
32000.0,13.67,81000.0,31.3,1.0,33735.0,26.0,0,0.175,17.5,Low Risk,Approve
8975.0,17.57,100000.0,11.52,0.0,15182.0,15.0,0,0.215,21.5,Medium Risk,Manual Review
15000.0,17.99,38000.0,53.22,0.0,18221.0,30.0,0,0.32,32.0,Medium Risk,Manual Review
8500.0,11.53,50000.0,18.75,0.0,20551.0,14.0,0,0.195,19.5,Low Risk,Approve
18000.0,18.55,45000.0,26.32,1.0,9544.0,28.0,0,0.3,30.0,Medium Risk,Manual Review
18725.0,28.18,60000.0,30.91,0.0,15023.0,16.0,0,0.485,48.5,Medium Risk,Manual Review
19225.0,14.99,80000.0,5.43,2.0,5413.0,24.0,0,0.185,18.5,Low Risk,Approve
16800.0,11.47,40000.0,4.09,0.0,4976.0,5.0,1,0.32,32.0,Medium Risk,Manual Review
29475.0,8.9,80000.0,18.64,0.0,73689.0,24.0,0,0.115,11.5,Low Risk,Approve
5400.0,16.2,76000.0,19.42,1.0,11410.0,46.0,0,0.15,15.0,Low Risk,Approve
8000.0,9.99,104000.0,13.77,2.0,30070.0,29.0,0,0.125,12.5,Low Risk,Approve
5000.0,8.18,30000.0,22.84,0.0,2984.0,16.0,1,0.11,11.0,Low Risk,Approve
10000.0,16.78,35000.0,12.95,0.0,12891.0,8.0,0,0.175,17.5,Low Risk,Approve
3000.0,9.93,86700.0,6.53,0.0,6980.0,16.0,0,0.095,9.5,Low Risk,Approve
31300.0,19.99,125000.0,11.84,0.0,14328.0,20.0,1,0.38,38.0,Medium Risk,Manual Review
9800.0,6.99,45000.0,16.03,0.0,6739.0,14.0,0,0.015,1.5,Low Risk,Approve
10000.0,10.99,58000.0,12.41,1.0,5548.0,12.0,0,0.15,15.0,Low Risk,Approve
20000.0,5.32,130000.0,11.74,0.0,2759.0,12.0,0,0.07,7.0,Low Risk,Approve
6000.0,11.53,38000.0,27.35,0.0,11059.0,14.0,0,0.125,12.5,Low Risk,Approve
30000.0,12.79,80000.0,27.33,0.0,21626.0,45.0,0,0.125,12.5,Low Risk,Approve
1900.0,11.53,28000.0,17.15,1.0,13877.0,13.0,0,0.22,22.0,Medium Risk,Manual Review
18000.0,12.12,85000.0,24.8,0.0,31757.0,60.0,1,0.28,28.0,Medium Risk,Manual Review
26800.0,13.11,120000.0,14.26,2.0,29476.0,30.0,0,0.105,10.5,Low Risk,Approve
11000.0,7.89,51000.0,26.35,0.0,19799.0,25.0,0,0.1,10.0,Low Risk,Approve
24000.0,9.16,120000.0,13.92,0.0,19129.0,43.0,0,0.105,10.5,Low Risk,Approve
9600.0,5.32,77000.0,17.42,0.0,15704.0,27.0,0,0.025,2.5,Low Risk,Approve
16500.0,15.61,98000.0,12.69,0.0,6549.0,17.0,0,0.16,16.0,Low Risk,Approve
18400.0,13.33,40000.0,34.29,0.0,12979.0,30.0,0,0.325,32.5,Medium Risk,Manual Review
25975.0,16.55,60000.0,19.68,0.0,7815.0,31.0,1,0.38,38.0,Medium Risk,Manual Review
10000.0,22.74,65000.0,17.98,0.0,12749.0,13.0,1,0.405,40.5,Medium Risk,Manual Review
21975.0,9.99,50000.0,11.64,0.0,12245.0,26.0,0,0.05,5.0,Low Risk,Approve
7900.0,8.39,63000.0,13.7,1.0,5922.0,20.0,0,0.105,10.5,Low Risk,Approve
5000.0,12.99,55000.0,8.64,0.0,8117.0,28.0,1,0.07,7.0,Low Risk,Approve
7200.0,13.66,20000.0,23.35,0.0,10281.0,12.0,0,0.19,19.0,Low Risk,Approve
17125.0,5.32,155000.0,6.22,1.0,3177.0,19.0,0,0.11,11.0,Low Risk,Approve
9025.0,16.99,38000.0,32.41,0.0,12053.0,30.0,1,0.16,16.0,Low Risk,Approve
12000.0,7.49,42000.0,22.46,0.0,9857.0,25.0,0,0.025,2.5,Low Risk,Approve
8150.0,21.49,24000.0,14.25,3.0,9310.0,43.0,0,0.32,32.0,Medium Risk,Manual Review
5000.0,8.39,48441.0,18.14,0.0,4193.0,30.0,0,0.125,12.5,Low Risk,Approve
6600.0,15.61,15000.0,12.95,0.0,5910.0,6.0,0,0.35,35.0,Medium Risk,Manual Review
20000.0,12.29,67600.0,13.69,0.0,3710.0,25.0,0,0.14,14.0,Low Risk,Approve
2000.0,12.29,100000.0,23.08,1.0,37439.0,33.0,0,0.115,11.5,Low Risk,Approve
24000.0,5.32,260000.0,4.1,0.0,2422.0,26.0,0,0.02,2.0,Low Risk,Approve
24250.0,18.99,64000.0,29.65,0.0,16361.0,38.0,1,0.545,54.5,High Risk,Reject
7200.0,14.09,65000.0,25.31,0.0,12670.0,23.0,0,0.175,17.5,Low Risk,Approve
12000.0,12.39,40000.0,6.84,0.0,3600.0,13.0,0,0.275,27.5,Medium Risk,Manual Review
21600.0,19.05,55000.0,29.79,1.0,19336.0,21.0,0,0.295,29.5,Medium Risk,Manual Review
40000.0,15.99,120000.0,7.8,0.0,12348.0,17.0,0,0.31,31.0,Medium Risk,Manual Review
14400.0,10.0,50000.0,13.03,0.0,18575.0,17.0,0,0.06,6.0,Low Risk,Approve
24000.0,9.76,105000.0,11.69,0.0,17838.0,12.0,0,0.14,14.0,Low Risk,Approve
13000.0,12.79,95000.0,13.86,1.0,19223.0,36.0,0,0.27,27.0,Medium Risk,Manual Review
15000.0,14.65,63000.0,32.32,0.0,14576.0,22.0,0,0.27,27.0,Medium Risk,Manual Review
12000.0,5.32,75000.0,10.62,3.0,18074.0,23.0,0,0.06,6.0,Low Risk,Approve
10000.0,5.32,85000.0,8.34,0.0,7343.0,28.0,0,0.045,4.5,Low Risk,Approve
20000.0,13.67,50400.0,34.36,1.0,12987.0,19.0,1,0.32,32.0,Medium Risk,Manual Review
9000.0,9.58,63000.0,24.93,0.0,11154.0,58.0,0,0.155,15.5,Low Risk,Approve
5250.0,24.5,37400.0,28.53,0.0,7520.0,27.0,0,0.515,51.5,High Risk,Reject
6000.0,12.85,81000.0,6.36,0.0,848.0,27.0,0,0.1,10.0,Low Risk,Approve
25000.0,6.92,86000.0,20.22,1.0,23834.0,31.0,0,0.055,5.5,Low Risk,Approve
20300.0,12.74,144600.0,12.66,2.0,9978.0,24.0,0,0.255,25.5,Medium Risk,Manual Review
13300.0,17.57,79343.0,16.23,0.0,8569.0,39.0,1,0.215,21.5,Medium Risk,Manual Review
16000.0,19.99,106000.0,29.28,0.0,28695.0,39.0,1,0.325,32.5,Medium Risk,Manual Review
15000.0,6.68,40000.0,15.31,0.0,23796.0,15.0,0,0.12,12.0,Low Risk,Approve
1000.0,10.99,52000.0,23.55,0.0,20392.0,28.0,0,0.17,17.0,Low Risk,Approve
10000.0,11.98,127000.0,15.86,2.0,12443.0,41.0,0,0.085,8.5,Low Risk,Approve
15000.0,12.29,170000.0,19.84,0.0,48113.0,37.0,1,0.18,18.0,Low Risk,Approve
2725.0,18.75,24000.0,27.6,0.0,2344.0,18.0,0,0.35,35.0,Medium Risk,Manual Review
13000.0,7.89,55000.0,16.23,0.0,12407.0,24.0,0,0.075,7.5,Low Risk,Approve
16800.0,20.75,142021.0,20.14,0.0,20697.0,54.0,1,0.38,38.0,Medium Risk,Manual Review
21000.0,15.99,139000.0,22.76,0.0,47259.0,51.0,0,0.375,37.5,Medium Risk,Manual Review
35000.0,13.67,240000.0,11.68,0.0,9691.0,32.0,1,0.235,23.5,Medium Risk,Manual Review
1600.0,8.59,85000.0,11.94,0.0,11692.0,25.0,0,0.08,8.0,Low Risk,Approve
12000.0,23.99,60000.0,17.29,0.0,9338.0,14.0,1,0.25,25.0,Medium Risk,Manual Review
24000.0,6.89,127000.0,18.34,0.0,10699.0,30.0,0,0.025,2.5,Low Risk,Approve
18000.0,5.32,60000.0,29.89,0.0,8263.0,29.0,0,0.105,10.5,Low Risk,Approve
20000.0,13.99,60000.0,37.12,0.0,29788.0,34.0,1,0.15,15.0,Low Risk,Approve
18550.0,17.27,42000.0,17.74,1.0,5952.0,26.0,0,0.305,30.5,Medium Risk,Manual Review
8000.0,14.98,60000.0,21.62,0.0,13175.0,33.0,0,0.24,24.0,Medium Risk,Manual Review
6400.0,13.98,59352.0,12.6,0.0,14.0,43.0,0,0.135,13.5,Low Risk,Approve
6000.0,9.49,36000.0,9.13,0.0,7637.0,13.0,0,0.145,14.5,Low Risk,Approve
15000.0,13.99,68000.0,5.47,0.0,12125.0,22.0,0,0.205,20.5,Medium Risk,Manual Review
8000.0,18.49,62000.0,28.9,0.0,9380.0,23.0,0,0.355,35.5,Medium Risk,Manual Review
5000.0,11.99,75000.0,4.74,0.0,1998.0,13.0,0,0.065,6.5,Low Risk,Approve
18000.0,21.49,65000.0,23.39,0.0,13932.0,33.0,0,0.45,45.0,Medium Risk,Manual Review
6700.0,8.18,42000.0,13.71,0.0,24650.0,9.0,0,0.115,11.5,Low Risk,Approve
5000.0,13.49,31000.0,26.71,1.0,4972.0,18.0,0,0.22,22.0,Medium Risk,Manual Review
12000.0,14.16,125000.0,4.51,0.0,38881.0,16.0,0,0.125,12.5,Low Risk,Approve
12125.0,22.74,52000.0,18.32,0.0,5493.0,22.0,1,0.35,35.0,Medium Risk,Manual Review
25000.0,7.9,77000.0,5.58,1.0,13858.0,27.0,0,0.075,7.5,Low Risk,Approve
9000.0,13.66,93102.0,34.02,0.0,14095.0,27.0,1,0.215,21.5,Medium Risk,Manual Review
5850.0,9.75,85000.0,13.61,0.0,26637.0,18.0,0,0.075,7.5,Low Risk,Approve
6000.0,13.67,70000.0,22.41,1.0,8370.0,57.0,0,0.255,25.5,Medium Risk,Manual Review
19825.0,14.99,45000.0,3.89,0.0,3250.0,5.0,1,0.315,31.5,Medium Risk,Manual Review
15000.0,9.99,52000.0,17.74,0.0,3403.0,32.0,0,0.1,10.0,Low Risk,Approve
6000.0,6.49,55000.0,19.77,0.0,11312.0,15.0,0,0.055,5.5,Low Risk,Approve
4000.0,12.49,80000.0,5.72,0.0,9184.0,8.0,0,0.14,14.0,Low Risk,Approve
12000.0,12.69,40000.0,23.79,1.0,7075.0,20.0,0,0.215,21.5,Medium Risk,Manual Review
13500.0,12.99,45000.0,20.12,0.0,18050.0,27.0,0,0.25,25.0,Medium Risk,Manual Review
28000.0,25.82,57000.0,22.06,0.0,3263.0,22.0,0,0.54,54.0,High Risk,Reject
5500.0,7.39,35000.0,26.95,0.0,5882.0,18.0,0,0.05,5.0,Low Risk,Approve
13000.0,7.34,150000.0,12.63,1.0,411.0,35.0,0,0.095,9.5,Low Risk,Approve
12000.0,7.21,80600.0,15.5,0.0,11010.0,12.0,0,0.05,5.0,Low Risk,Approve
15000.0,12.99,125000.0,16.27,0.0,8717.0,14.0,0,0.22,22.0,Medium Risk,Manual Review
12500.0,14.99,58000.0,19.44,2.0,6183.0,55.0,1,0.195,19.5,Low Risk,Approve
12850.0,18.99,295000.0,8.96,0.0,31597.0,23.0,0,0.2,20.0,Medium Risk,Manual Review
32000.0,10.42,176000.0,7.73,0.0,13106.0,14.0,0,0.22,22.0,Medium Risk,Manual Review
21000.0,13.99,87300.0,28.87,0.0,12301.0,43.0,0,0.275,27.5,Medium Risk,Manual Review
31000.0,27.79,80000.0,28.76,0.0,2837.0,36.0,1,0.575,57.5,High Risk,Reject
20000.0,11.14,90000.0,11.79,0.0,23576.0,35.0,0,0.05,5.0,Low Risk,Approve
3000.0,11.39,84000.0,6.11,3.0,1918.0,12.0,0,0.07,7.0,Low Risk,Approve
24000.0,5.32,223000.0,10.2,0.0,29303.0,29.0,0,0.02,2.0,Low Risk,Approve
9500.0,12.87,150000.0,2.5,0.0,3267.0,17.0,0,0.06,6.0,Low Risk,Approve
4000.0,7.89,125000.0,12.08,0.0,28916.0,27.0,1,0.015,1.5,Low Risk,Approve
35000.0,12.69,75000.0,12.16,0.0,26903.0,22.0,0,0.205,20.5,Medium Risk,Manual Review
28075.0,25.09,78000.0,11.95,0.0,35528.0,11.0,0,0.27,27.0,Medium Risk,Manual Review
1275.0,15.8,22000.0,27.6,0.0,14389.0,14.0,0,0.165,16.5,Low Risk,Approve
15000.0,24.99,65000.0,24.36,0.0,7940.0,25.0,0,0.485,48.5,Medium Risk,Manual Review
15000.0,8.39,77500.0,11.24,0.0,22261.0,15.0,0,0.075,7.5,Low Risk,Approve
15000.0,13.68,80000.0,18.65,0.0,11358.0,30.0,0,0.175,17.5,Low Risk,Approve
10000.0,15.99,25000.0,14.5,0.0,10089.0,13.0,0,0.31,31.0,Medium Risk,Manual Review
8500.0,7.97,50000.0,9.41,1.0,1217.0,12.0,0,0.075,7.5,Low Risk,Approve
26400.0,6.99,160000.0,27.29,0.0,73769.0,32.0,0,0.065,6.5,Low Risk,Approve
2000.0,15.04,33500.0,32.39,0.0,10527.0,11.0,0,0.33,33.0,Medium Risk,Manual Review
25000.0,19.03,87000.0,5.28,0.0,13769.0,8.0,0,0.425,42.5,Medium Risk,Manual Review
9600.0,13.66,30000.0,11.24,1.0,5414.0,19.0,1,0.14,14.0,Low Risk,Approve
29450.0,21.99,59000.0,34.42,0.0,9795.0,35.0,1,0.495,49.5,Medium Risk,Manual Review
5000.0,5.93,98000.0,10.35,0.0,5746.0,30.0,0,0.005,0.5,Low Risk,Approve
5000.0,10.15,65000.0,20.83,0.0,4126.0,26.0,0,0.13,13.0,Low Risk,Approve
20000.0,13.99,300000.0,10.56,0.0,18730.0,18.0,0,0.205,20.5,Medium Risk,Manual Review
14400.0,11.14,200000.0,9.68,0.0,29411.0,26.0,0,0.08,8.0,Low Risk,Approve
6000.0,20.0,30000.0,17.24,0.0,6586.0,21.0,0,0.375,37.5,Medium Risk,Manual Review
30000.0,13.99,140000.0,14.03,1.0,23072.0,22.0,1,0.29,29.0,Medium Risk,Manual Review
30000.0,9.17,160000.0,15.78,1.0,22201.0,20.0,0,0.095,9.5,Low Risk,Approve
15000.0,8.18,52000.0,5.29,0.0,6949.0,9.0,1,0.165,16.5,Low Risk,Approve
20000.0,17.09,112000.0,13.09,0.0,3467.0,18.0,0,0.23,23.0,Medium Risk,Manual Review
28000.0,13.99,180000.0,13.03,0.0,23964.0,48.0,0,0.245,24.5,Medium Risk,Manual Review
12000.0,23.99,240000.0,14.19,0.0,92155.0,44.0,0,0.18,18.0,Low Risk,Approve
11400.0,13.33,55931.0,22.1,0.0,9370.0,8.0,1,0.25,25.0,Medium Risk,Manual Review
12800.0,11.99,65000.0,7.75,0.0,1458.0,20.0,1,0.175,17.5,Low Risk,Approve
36875.0,25.82,160000.0,21.77,1.0,85286.0,33.0,1,0.2,20.0,Medium Risk,Manual Review
10500.0,18.55,73052.0,18.51,0.0,7569.0,13.0,1,0.29,29.0,Medium Risk,Manual Review
20000.0,11.67,65000.0,8.03,0.0,15414.0,25.0,1,0.125,12.5,Low Risk,Approve
8500.0,12.39,75000.0,15.42,0.0,24413.0,18.0,0,0.08,8.0,Low Risk,Approve
6500.0,7.21,90000.0,16.63,0.0,7106.0,16.0,0,0.105,10.5,Low Risk,Approve
15000.0,15.02,50000.0,27.2,0.0,15867.0,24.0,0,0.36,36.0,Medium Risk,Manual Review
15000.0,17.27,70000.0,11.01,1.0,16739.0,21.0,0,0.21,21.0,Medium Risk,Manual Review
9800.0,13.99,35000.0,30.25,0.0,3201.0,33.0,0,0.165,16.5,Low Risk,Approve
4500.0,12.69,32000.0,31.66,0.0,3083.0,23.0,0,0.125,12.5,Low Risk,Approve
5000.0,18.06,38500.0,36.32,1.0,5744.0,31.0,0,0.345,34.5,Medium Risk,Manual Review
17125.0,18.84,47840.0,31.51,0.0,29341.0,27.0,1,0.48,48.0,Medium Risk,Manual Review
20000.0,12.35,50000.0,28.54,0.0,21611.0,37.0,0,0.255,25.5,Medium Risk,Manual Review
35000.0,13.67,280000.0,6.43,0.0,9705.0,24.0,1,0.21,21.0,Medium Risk,Manual Review
18000.0,21.49,150000.0,11.44,1.0,20497.0,18.0,0,0.15,15.0,Low Risk,Approve
12000.0,11.53,78000.0,15.43,0.0,7748.0,24.0,0,0.28,28.0,Medium Risk,Manual Review
12000.0,20.99,24000.0,39.0,0.0,3628.0,6.0,1,0.495,49.5,Medium Risk,Manual Review
19000.0,8.49,120000.0,5.45,0.0,18284.0,9.0,0,0.065,6.5,Low Risk,Approve
16800.0,6.99,138000.0,18.17,8.0,2123.0,27.0,0,0.12,12.0,Low Risk,Approve
23900.0,16.29,52000.0,21.0,0.0,15610.0,16.0,1,0.315,31.5,Medium Risk,Manual Review
8000.0,14.65,75000.0,11.3,0.0,7483.0,11.0,0,0.195,19.5,Low Risk,Approve
5000.0,11.53,70000.0,8.23,1.0,22025.0,35.0,0,0.145,14.5,Low Risk,Approve
15000.0,13.59,76000.0,4.04,0.0,8044.0,9.0,0,0.27,27.0,Medium Risk,Manual Review
16000.0,21.45,57678.0,23.6,0.0,143484.0,17.0,0,0.19,19.0,Low Risk,Approve
11000.0,12.62,42000.0,31.31,0.0,23375.0,25.0,0,0.355,35.5,Medium Risk,Manual Review
15000.0,10.47,65000.0,17.87,0.0,6929.0,30.0,0,0.125,12.5,Low Risk,Approve
16000.0,16.2,115000.0,13.53,1.0,10748.0,35.0,0,0.13,13.0,Low Risk,Approve
6000.0,13.49,68000.0,13.67,0.0,3062.0,14.0,0,0.13,13.0,Low Risk,Approve
31000.0,12.69,99432.0,22.77,0.0,33458.0,28.0,0,0.2,20.0,Medium Risk,Manual Review
21000.0,17.27,75000.0,8.03,1.0,3076.0,8.0,1,0.34,34.0,Medium Risk,Manual Review
15000.0,9.99,40000.0,13.14,0.0,13835.0,28.0,0,0.095,9.5,Low Risk,Approve
26000.0,21.85,72000.0,37.02,0.0,21532.0,48.0,0,0.565,56.5,High Risk,Reject
9000.0,15.61,45000.0,27.63,2.0,9675.0,38.0,0,0.16,16.0,Low Risk,Approve
8400.0,13.18,50000.0,1.87,1.0,366.0,8.0,0,0.15,15.0,Low Risk,Approve
11000.0,6.92,54000.0,11.91,1.0,7696.0,11.0,0,0.04,4.0,Low Risk,Approve
10000.0,16.02,48000.0,2.78,0.0,1814.0,27.0,1,0.19,19.0,Low Risk,Approve
12000.0,14.99,42000.0,20.46,0.0,3406.0,21.0,0,0.32,32.0,Medium Risk,Manual Review
15875.0,6.49,110000.0,7.46,0.0,25541.0,13.0,0,0.025,2.5,Low Risk,Approve
12000.0,6.92,88000.0,4.18,1.0,8748.0,32.0,0,0.02,2.0,Low Risk,Approve
10000.0,14.09,80000.0,17.4,0.0,22938.0,25.0,0,0.08,8.0,Low Risk,Approve
7000.0,10.99,34600.0,27.64,1.0,7050.0,29.0,0,0.33,33.0,Medium Risk,Manual Review
12000.0,25.69,36400.0,27.33,0.0,4076.0,22.0,1,0.61,61.0,High Risk,Reject
40000.0,5.32,310000.0,8.65,0.0,116624.0,24.0,0,0.02,2.0,Low Risk,Approve
33150.0,20.99,130000.0,6.22,0.0,16715.0,41.0,0,0.355,35.5,Medium Risk,Manual Review
20000.0,7.89,100000.0,11.62,0.0,13940.0,33.0,1,0.065,6.5,Low Risk,Approve
35000.0,22.95,120000.0,21.35,1.0,24784.0,19.0,0,0.405,40.5,Medium Risk,Manual Review
25000.0,15.49,95000.0,12.62,0.0,8083.0,25.0,0,0.47,47.0,Medium Risk,Manual Review
2700.0,10.72,60000.0,12.28,1.0,67.0,15.0,0,0.155,15.5,Low Risk,Approve
9600.0,11.39,50000.0,4.73,0.0,12241.0,19.0,0,0.135,13.5,Low Risk,Approve
9725.0,14.16,46850.0,23.98,0.0,6039.0,31.0,1,0.3,30.0,Medium Risk,Manual Review
27000.0,12.69,130000.0,8.0,0.0,5526.0,32.0,0,0.18,18.0,Low Risk,Approve
16000.0,15.61,84000.0,13.1,0.0,316.0,30.0,0,0.245,24.5,Medium Risk,Manual Review
5000.0,6.49,62000.0,9.12,1.0,18887.0,52.0,0,0.13,13.0,Low Risk,Approve
2400.0,11.39,36000.0,28.53,0.0,7138.0,25.0,0,0.21,21.0,Medium Risk,Manual Review
15000.0,9.17,125000.0,13.4,0.0,10906.0,38.0,0,0.12,12.0,Low Risk,Approve
9100.0,13.99,41000.0,11.8,0.0,1355.0,12.0,1,0.2,20.0,Medium Risk,Manual Review
10000.0,7.69,34840.0,19.7,0.0,13559.0,16.0,0,0.12,12.0,Low Risk,Approve
15000.0,21.45,70000.0,18.15,0.0,25301.0,9.0,0,0.2,20.0,Medium Risk,Manual Review
20000.0,22.99,50000.0,39.53,0.0,15145.0,17.0,1,0.525,52.5,High Risk,Reject
8000.0,13.99,50000.0,14.59,0.0,3611.0,12.0,0,0.105,10.5,Low Risk,Approve
29475.0,14.65,136000.0,21.17,0.0,18042.0,20.0,0,0.245,24.5,Medium Risk,Manual Review
12000.0,9.67,110000.0,7.41,1.0,14044.0,19.0,0,0.045,4.5,Low Risk,Approve
10000.0,11.44,57000.0,28.46,0.0,4361.0,29.0,0,0.185,18.5,Low Risk,Approve
20000.0,12.69,70000.0,32.14,0.0,11519.0,21.0,1,0.235,23.5,Medium Risk,Manual Review
10000.0,12.69,68000.0,8.08,1.0,1649.0,25.0,0,0.14,14.0,Low Risk,Approve
20000.0,24.5,125000.0,14.21,0.0,14499.0,34.0,0,0.29,29.0,Medium Risk,Manual Review
10100.0,14.99,82500.0,6.11,0.0,3090.0,25.0,0,0.105,10.5,Low Risk,Approve
8000.0,15.61,134000.0,14.24,1.0,5695.0,31.0,0,0.24,24.0,Medium Risk,Manual Review
19550.0,18.54,68000.0,34.54,1.0,6485.0,23.0,1,0.305,30.5,Medium Risk,Manual Review
7500.0,11.22,45900.0,27.5,0.0,14935.0,25.0,0,0.195,19.5,Low Risk,Approve
14750.0,22.99,42000.0,12.8,0.0,6596.0,20.0,0,0.555,55.5,High Risk,Reject
10975.0,17.14,41600.0,28.65,0.0,26967.0,10.0,0,0.345,34.5,Medium Risk,Manual Review
40000.0,9.58,173600.0,1.56,0.0,9802.0,19.0,0,0.115,11.5,Low Risk,Approve
8650.0,21.99,31000.0,6.31,0.0,5124.0,14.0,0,0.245,24.5,Medium Risk,Manual Review
25600.0,8.9,120000.0,17.67,0.0,35744.0,26.0,0,0.125,12.5,Low Risk,Approve
16800.0,9.49,75000.0,11.22,0.0,16908.0,34.0,0,0.14,14.0,Low Risk,Approve
12000.0,23.99,59000.0,19.88,0.0,18559.0,33.0,1,0.395,39.5,Medium Risk,Manual Review
4000.0,13.18,38000.0,39.67,0.0,24709.0,24.0,0,0.38,38.0,Medium Risk,Manual Review
14400.0,14.33,40000.0,19.65,0.0,15168.0,22.0,0,0.22,22.0,Medium Risk,Manual Review
5600.0,12.69,30000.0,22.16,0.0,6050.0,23.0,0,0.175,17.5,Low Risk,Approve
